joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.852991,0.009054,0.075598,0.597415,-0.508857,-0.254724,0.926908,-0.401729,0.395772,2.426462,0.339249,-1.134916,0.093424,-0.449719,-0.369019,0.226637,-2.251500,-0.261800,-0.058099,-1.057006,-1.147245,-0.207120,1.149110,-0.068874,0.049002,-0.396977,-0.087771,0.376184,-0.241829
-0.829651,-0.000998,0.060906,0.603566,-0.508473,-0.252415,0.940177,-0.410484,0.389341,2.416715,0.350953,-1.133828,0.117431,-0.430541,-0.379440,0.230023,-2.251500,-0.261800,-0.061859,-1.045528,-1.174977,-0.206107,1.155213,-0.063866,0.053832,-0.396053,-0.087828,0.373852,-0.238916
-0.814631,-0.019616,0.047321,0.596406,-0.511630,-0.250965,0.930473,-0.401041,0.387946,2.408463,0.375007,-1.134167,0.138594,-0.432511,-0.386551,0.235205,-2.251500,-0.261800,-0.066474,-1.030350,-1.195191,-0.204113,1.163504,-0.065572,0.066120,-0.396040,-0.088985,0.381165,-0.233816
-0.799650,-0.040742,0.032907,0.588348,-0.516577,-0.248398,0.921334,-0.391125,0.387103,2.395973,0.404599,-1.136074,0.157764,-0.431259,-0.397170,0.239651,-2.251500,-0.261800,-0.070548,-1.015172,-1.214795,-0.202332,1.171119,-0.065814,0.077793,-0.396112,-0.090923,0.388550,-0.230620
-0.784746,-0.066883,0.016833,0.578492,-0.525102,-0.243595,0.913327,-0.380264,0.387367,2.375005,0.445270,-1.141117,0.172946,-0.423563,-0.414804,0.242627,-2.251500,-0.261800,-0.073540,-0.999993,-1.233179,-0.200978,1.177382,-0.063127,0.088240,-0.396355,-0.094424,0.396080,-0.231229
-0.772840,-0.101853,0.000462,0.564929,-0.540305,-0.237750,0.887192,-0.364531,0.389308,2.341021,0.505647,-1.144630,0.185224,-0.414656,-0.440156,0.243558,-2.251500,-0.261800,-0.074732,-0.981009,-1.247031,-0.199380,1.183700,-0.063854,0.095831,-0.395850,-0.098940,0.399124,-0.228538
-0.762432,-0.141238,-0.016057,0.549513,-0.558848,-0.231382,0.851991,-0.346363,0.392087,2.300531,0.575878,-1.147379,0.196051,-0.405144,-0.469366,0.243468,-2.251500,-0.261800,-0.075025,-0.960122,-1.258616,-0.197661,1.190045,-0.066288,0.101994,-0.394970,-0.103963,0.399926,-0.224198
-0.763849,-0.198655,-0.034378,0.535998,-0.588750,-0.230243,0.788959,-0.319293,0.401579,2.237225,0.678391,-1.144118,0.200347,-0.389922,-0.505821,0.248287,-2.251500,-0.261800,-0.069891,-0.934321,-1.267925,-0.205046,1.199151,-0.077794,0.115500,-0.395249,-0.110831,0.399649,-0.211589
-0.774343,-0.266199,-0.043918,0.532151,-0.616446,-0.236972,0.709850,-0.286297,0.417746,2.152066,0.788792,-1.138708,0.203405,-0.353949,-0.541659,0.263718,-2.251500,-0.261800,-0.066737,-0.910504,-1.274417,-0.214382,1.214517,-0.093367,0.122929,-0.398379,-0.116335,0.398027,-0.199339
-0.802994,-0.353995,-0.035896,0.547642,-0.639729,-0.259438,0.598587,-0.241451,0.447263,2.023203,0.914969,-1.129002,0.203986,-0.276473,-0.576261,0.300374,-2.251500,-0.261800,-0.067541,-0.890653,-1.275276,-0.227620,1.242405,-0.117073,0.118205,-0.407209,-0.119112,0.393715,-0.187803
-0.793303,-0.453497,-0.044750,0.548120,-0.673728,-0.271894,0.484548,-0.190206,0.469003,1.854810,1.059984,-1.110190,0.198394,-0.227783,-0.612688,0.337764,-2.251500,-0.261800,-0.055522,-0.853166,-1.273675,-0.240527,1.260923,-0.142005,0.126608,-0.412399,-0.129813,0.390495,-0.170568
-0.764440,-0.558852,-0.062043,0.541090,-0.713084,-0.279344,0.369121,-0.135760,0.486854,1.666652,1.214418,-1.086826,0.189716,-0.193487,-0.650027,0.375521,-2.251500,-0.261800,-0.037091,-0.806861,-1.270844,-0.253268,1.274756,-0.167549,0.141575,-0.415769,-0.144478,0.387821,-0.150481
-0.696447,-0.666828,-0.085895,0.548472,-0.723221,-0.282586,0.255016,-0.063487,0.496773,1.415971,1.351503,-1.023534,0.180089,-0.143050,-0.685514,0.432962,-2.251500,-0.261800,-0.011802,-0.736067,-1.257832,-0.264864,1.266644,-0.219363,0.178450,-0.412854,-0.158079,0.384256,-0.132234
-0.620534,-0.771036,-0.113620,0.562216,-0.722235,-0.286396,0.151400,0.006072,0.503834,1.150617,1.479332,-0.937137,0.168669,-0.097163,-0.722824,0.493079,-2.251500,-0.261800,0.013138,-0.647222,-1.239265,-0.273044,1.252900,-0.281674,0.222369,-0.412370,-0.173384,0.376042,-0.115841
-0.528779,-0.867706,-0.149092,0.588683,-0.699006,-0.291342,0.068762,0.070201,0.505177,0.855918,1.588650,-0.804528,0.153660,-0.060373,-0.763779,0.558548,-2.251500,-0.261800,0.037381,-0.522277,-1.209586,-0.274393,1.227891,-0.364983,0.280373,-0.416747,-0.192097,0.358528,-0.103156
-0.464112,-0.966025,-0.191324,0.626391,-0.669437,-0.293338,0.002347,0.121833,0.506234,0.649379,1.695704,-0.639264,0.117433,-0.031092,-0.804636,0.607187,-2.251500,-0.261800,0.052076,-0.351850,-1.164242,-0.244186,1.204978,-0.422050,0.362895,-0.430409,-0.216664,0.374709,-0.098461
-0.412987,-1.065167,-0.236936,0.669719,-0.636698,-0.293860,-0.055957,0.167217,0.507147,0.486921,1.801626,-0.457673,0.070597,-0.005566,-0.845444,0.647412,-2.251500,-0.261800,0.061997,-0.158681,-1.111065,-0.198201,1.183114,-0.465998,0.457674,-0.448714,-0.244158,0.407738,-0.097760
-0.422275,-1.183708,-0.266385,0.727303,-0.593185,-0.310775,-0.113236,0.202681,0.498265,0.415576,1.912777,-0.290005,0.012448,-0.027517,-0.861780,0.687071,-2.197537,-0.261800,0.068701,0.038695,-1.031702,-0.063027,1.164130,-0.444524,0.585808,-0.450284,-0.284080,0.492154,-0.141701
-0.453658,-1.296408,-0.303764,0.777298,-0.552099,-0.330919,-0.173987,0.238867,0.489740,0.363186,2.016755,-0.135321,-0.043770,-0.038972,-0.872670,0.726089,-2.145907,-0.261800,0.078582,0.229154,-0.952030,0.095107,1.157211,-0.423528,0.702962,-0.441665,-0.317974,0.583763,-0.186960
-0.529231,-1.397425,-0.357002,0.812116,-0.515869,-0.357521,-0.241683,0.276493,0.481929,0.348705,2.106388,-0.006606,-0.096125,-0.029434,-0.872670,0.763822,-2.098943,-0.261800,0.094817,0.405777,-0.871741,0.299161,1.174420,-0.403487,0.798159,-0.412671,-0.339814,0.689760,-0.234857
-0.610746,-1.464293,-0.408225,0.843481,-0.481097,-0.397493,-0.298058,0.294089,0.490979,0.326111,2.170578,0.105462,-0.141767,-0.001120,-0.872638,0.851447,-2.030956,-0.261800,0.104305,0.563616,-0.793295,0.548942,1.203744,-0.424658,0.876962,-0.390604,-0.352684,0.726910,-0.261854
-0.695233,-1.514085,-0.458440,0.873120,-0.447054,-0.444148,-0.348773,0.301669,0.508460,0.299459,2.222048,0.209206,-0.184051,0.036583,-0.872591,0.964017,-1.952457,-0.261800,0.110418,0.712062,-0.715772,0.821588,1.239126,-0.466433,0.947568,-0.372001,-0.361068,0.729637,-0.278401
-0.784379,-1.544940,-0.477139,0.904685,-0.434228,-0.479939,-0.384505,0.296917,0.515384,0.267827,2.255874,0.314075,-0.176248,0.073801,-0.872564,1.060907,-1.890784,-0.261800,0.099749,0.812307,-0.661109,1.003089,1.287057,-0.499241,0.962525,-0.358592,-0.358483,0.710506,-0.301160
-0.872364,-1.566408,-0.489699,0.932563,-0.423768,-0.505665,-0.422393,0.292430,0.520000,0.247440,2.283412,0.399727,-0.159777,0.100838,-0.872561,1.134280,-1.841458,-0.261800,0.092586,0.889925,-0.613496,1.144845,1.333225,-0.522961,0.967062,-0.347734,-0.356358,0.703946,-0.323939
-0.958028,-1.569102,-0.489983,0.953066,-0.418043,-0.511262,-0.464591,0.288472,0.520000,0.249543,2.298375,0.446946,-0.125973,0.107517,-0.872607,1.160617,-1.816830,-0.261800,0.092434,0.922286,-0.579981,1.207114,1.375865,-0.528503,0.950759,-0.341977,-0.355153,0.722525,-0.346758
-1.037442,-1.570000,-0.485437,0.965283,-0.414203,-0.515703,-0.507861,0.284299,0.520000,0.259566,2.310358,0.482906,-0.093648,0.105800,-0.872632,1.186998,-1.787272,-0.261800,0.094074,0.947425,-0.550930,1.251015,1.411577,-0.534854,0.935587,-0.340501,-0.352552,0.732610,-0.362946
-1.113732,-1.570000,-0.478475,0.973358,-0.411304,-0.519567,-0.551667,0.280019,0.520000,0.273547,2.320850,0.513236,-0.062061,0.099886,-0.872647,1.213401,-1.755250,-0.261800,0.096610,0.968953,-0.524110,1.285733,1.443826,-0.541609,0.920979,-0.341165,-0.349253,0.738447,-0.375818
-1.175789,-1.570000,-0.468464,0.973634,-0.417550,-0.519788,-0.590289,0.273718,0.520000,0.286227,2.325999,0.538606,-0.035316,0.094948,-0.872652,1.241558,-1.723267,-0.261800,0.093566,0.986787,-0.506628,1.312613,1.465832,-0.549609,0.911078,-0.342664,-0.347352,0.735847,-0.383676
-1.233356,-1.570000,-0.458043,0.971974,-0.423818,-0.519940,-0.626390,0.268747,0.520000,0.299912,2.330257,0.561194,-0.010502,0.087998,-0.872657,1.269331,-1.692029,-0.261800,0.091194,1.003338,-0.492091,1.336398,1.484785,-0.558449,0.903496,-0.344539,-0.346056,0.731012,-0.390381
-1.281939,-1.570000,-0.446799,0.966444,-0.430131,-0.519950,-0.657445,0.266433,0.520000,0.315606,2.332728,0.578219,0.010449,0.077025,-0.872660,1.296334,-1.662282,-0.261800,0.090166,1.017326,-0.483447,1.353991,1.497631,-0.568967,0.900554,-0.347168,-0.345972,0.721706,-0.394781
-1.325440,-1.570000,-0.434847,0.958305,-0.437960,-0.519958,-0.683209,0.266751,0.520000,0.333862,2.332593,0.590983,0.027870,0.066663,-0.872662,1.321113,-1.634459,-0.261800,0.090464,1.029408,-0.479015,1.368464,1.504224,-0.580327,0.901006,-0.349499,-0.346799,0.712110,-0.396396
-1.366400,-1.570000,-0.422541,0.948862,-0.446547,-0.519964,-0.706328,0.268385,0.520000,0.353399,2.331155,0.601616,0.043526,0.056607,-0.872663,1.344779,-1.607597,-0.261800,0.091426,1.040537,-0.476689,1.381376,1.507692,-0.592108,0.903155,-0.351682,-0.348081,0.702370,-0.396619
-1.402281,-1.570000,-0.411943,0.936715,-0.456556,-0.519970,-0.723140,0.272770,0.520000,0.377968,2.330338,0.609049,0.057111,0.043681,-0.872662,1.366296,-1.586972,-0.261800,0.091607,1.049767,-0.477410,1.392279,1.507365,-0.603766,0.905459,-0.353665,-0.350036,0.694465,-0.395030
-1.430641,-1.570000,-0.404181,0.927618,-0.464960,-0.519920,-0.735271,0.276005,0.520000,0.394172,2.332146,0.616581,0.068856,0.034277,-0.872602,1.385070,-1.571873,-0.261800,0.091416,1.058185,-0.479383,1.402467,1.505501,-0.614841,0.908495,-0.354740,-0.351999,0.687242,-0.393326
-1.443959,-1.570000,-0.402092,0.924622,-0.470150,-0.519759,-0.738036,0.276943,0.520000,0.393645,2.339205,0.624311,0.076917,0.031917,-0.872423,1.398357,-1.567824,-0.261800,0.090478,1.064977,-0.483859,1.411224,1.500567,-0.624749,0.912997,-0.353998,-0.353977,0.681385,-0.391393
-1.472233,-1.570000,-0.393321,0.913695,-0.477759,-0.519816,-0.748199,0.281132,0.520000,0.410639,2.338994,0.628837,0.083349,0.025352,-0.872478,1.414836,-1.556737,-0.261800,0.092728,1.072031,-0.489659,1.417726,1.496470,-0.635675,0.918582,-0.354986,-0.355208,0.674007,-0.390035
-1.507986,-1.570000,-0.381209,0.898803,-0.486577,-0.519982,-0.762061,0.286946,0.520000,0.436394,2.335150,0.631762,0.088965,0.016684,-0.872651,1.432911,-1.542131,-0.261800,0.096572,1.079215,-0.496122,1.423102,1.492791,-0.647109,0.924707,-0.356840,-0.356065,0.665869,-0.388965
-1.517002,-1.570000,-0.377827,0.896470,-0.489436,-0.519856,-0.765141,0.290321,0.520000,0.438114,2.341106,0.638916,0.095359,0.010212,-0.872439,1.443866,-1.542764,-0.261800,0.096407,1.083801,-0.501222,1.428155,1.486063,-0.654578,0.928309,-0.357296,-0.357732,0.661530,-0.385766
-1.526079,-1.570000,-0.373373,0.893071,-0.492868,-0.519756,-0.767140,0.293424,0.520000,0.441452,2.344596,0.645004,0.101099,0.005619,-0.872263,1.454505,-1.543632,-0.261800,0.096838,1.089121,-0.506385,1.432403,1.479044,-0.662343,0.931418,-0.358004,-0.359148,0.657129,-0.382427
-1.535279,-1.570000,-0.366773,0.887540,-0.497443,-0.519706,-0.766977,0.295984,0.520000,0.448026,2.343152,0.648960,0.105531,0.004780,-0.872157,1.464511,-1.544971,-0.261800,0.098457,1.095910,-0.511674,1.435041,1.471443,-0.670700,0.933543,-0.359212,-0.360065,0.652601,-0.378810
-1.544558,-1.570000,-0.360407,0.881651,-0.500919,-0.519670,-0.766610,0.299453,0.520000,0.457292,2.340197,0.653245,0.109706,0.002593,-0.872115,1.473932,-1.546413,-0.261800,0.099910,1.101934,-0.516570,1.436904,1.464495,-0.677928,0.934062,-0.360389,-0.360440,0.647982,-0.375336
-1.553878,-1.570000,-0.354158,0.875582,-0.503845,-0.519642,-0.766142,0.303376,0.520000,0.467904,2.336485,0.657696,0.113752,-0.000269,-0.872105,1.483060,-1.547908,-0.261800,0.101280,1.107576,-0.521268,1.438381,1.457873,-0.684591,0.933777,-0.361550,-0.360544,0.643317,-0.371933
-1.563449,-1.570000,-0.341898,0.863785,-0.506872,-0.519841,-0.764415,0.319684,0.520000,0.503476,2.328722,0.659069,0.113844,-0.017763,-0.872430,1.493954,-1.542608,-0.261800,0.107568,1.110822,-0.526061,1.436293,1.449705,-0.690143,0.934507,-0.363285,-0.359700,0.636562,-0.369358
-1.569841,-1.570000,-0.331236,0.853835,-0.509074,-0.519974,-0.761940,0.335554,0.520000,0.534281,2.322861,0.660509,0.114914,-0.033400,-0.872648,1.504098,-1.539741,-0.261800,0.113361,1.113515,-0.529964,1.434630,1.441813,-0.695197,0.934887,-0.364521,-0.358838,0.630445,-0.367041
-1.569874,-1.570000,-0.323767,0.847580,-0.509625,-0.519974,-0.757970,0.350548,0.520000,0.555550,2.320804,0.662084,0.117940,-0.045326,-0.872652,1.512743,-1.541743,-0.261800,0.118164,1.115102,-0.532091,1.433819,1.434472,-0.699252,0.934564,-0.364756,-0.357943,0.625600,-0.365240
-1.569893,-1.570000,-0.317688,0.842013,-0.509109,-0.519971,-0.753419,0.363545,0.520000,0.576876,2.318733,0.662072,0.120612,-0.057996,-0.872653,1.521405,-1.542701,-0.261800,0.123033,1.117970,-0.533768,1.433564,1.427864,-0.702966,0.933629,-0.364025,-0.356238,0.621357,-0.363989
-1.569905,-1.570000,-0.312305,0.836791,-0.508060,-0.519965,-0.748576,0.375542,0.520000,0.598229,2.316657,0.661268,0.123105,-0.071038,-0.872652,1.530075,-1.543139,-0.261800,0.127936,1.121478,-0.535221,1.433587,1.421624,-0.706509,0.932387,-0.362809,-0.354128,0.617415,-0.363012
-1.569914,-1.569989,-0.307278,0.830980,-0.511537,-0.519924,-0.744656,0.390084,0.520000,0.621307,2.311938,0.659840,0.123752,-0.087034,-0.872651,1.538833,-1.539525,-0.261800,0.131641,1.125626,-0.536510,1.435059,1.415740,-0.709969,0.933738,-0.360927,-0.350905,0.615270,-0.362055
-1.569925,-1.569977,-0.302568,0.824491,-0.516390,-0.519871,-0.738539,0.405181,0.520000,0.643656,2.306185,0.657863,0.124201,-0.101085,-0.872651,1.547082,-1.535156,-0.261800,0.135197,1.129754,-0.537486,1.436089,1.409826,-0.713437,0.934597,-0.359008,-0.347620,0.612943,-0.361016
-1.569942,-1.569965,-0.298494,0.816650,-0.523992,-0.519792,-0.728028,0.421391,0.520000,0.664544,2.298364,0.654788,0.124254,-0.111245,-0.872651,1.554317,-1.529276,-0.261800,0.138455,1.133842,-0.537834,1.436233,1.403853,-0.716923,0.934470,-0.357017,-0.344207,0.610254,-0.359815
-1.569956,-1.569793,-0.294979,0.807290,-0.535443,-0.519668,-0.712887,0.438421,0.520000,0.692580,2.287715,0.649689,0.123387,-0.124943,-0.872647,1.561801,-1.521815,-0.261800,0.141071,1.139320,-0.538369,1.436210,1.398642,-0.721804,0.933744,-0.354274,-0.340435,0.607428,-0.359530
-1.569968,-1.569540,-0.291744,0.797171,-0.548818,-0.519522,-0.695431,0.455861,0.520000,0.724190,2.275653,0.643576,0.122059,-0.140410,-0.872641,1.569410,-1.513564,-0.261800,0.143365,1.145492,-0.538996,1.436104,1.393814,-0.727383,0.932717,-0.351156,-0.336481,0.604533,-0.359702
-1.569985,-1.544398,-0.288476,0.783637,-0.578127,-0.519231,-0.675166,0.465427,0.520000,0.777987,2.249732,0.637981,0.117490,-0.165783,-0.872629,1.579911,-1.500414,-0.261800,0.145878,1.150934,-0.538730,1.437361,1.385994,-0.732148,0.932671,-0.345831,-0.332432,0.601800,-0.361279
-1.569996,-1.513261,-0.285355,0.768543,-0.610601,-0.517539,-0.654126,0.471162,0.520000,0.833276,2.220374,0.632165,0.111952,-0.192234,-0.872617,1.591257,-1.486786,-0.261800,0.149737,1.156190,-0.538019,1.437982,1.376681,-0.735999,0.932289,-0.339831,-0.328548,0.598584,-0.363145
-1.569999,-1.470136,-0.282529,0.750329,-0.649406,-0.513048,-0.631539,0.469232,0.520000,0.891548,2.184143,0.625905,0.104477,-0.220842,-0.872604,1.604292,-1.472199,-0.261800,0.156290,1.161075,-0.536417,1.437332,1.364383,-0.738025,0.931232,-0.332481,-0.324999,0.594397,-0.365587
-1.570000,-1.410759,-0.278115,0.742717,-0.689176,-0.491149,-0.611413,0.439173,0.520000,0.939280,2.142609,0.621828,0.102173,-0.244400,-0.871437,1.619911,-1.467581,-0.261800,0.152802,1.170492,-0.541128,1.439568,1.352443,-0.739175,0.931346,-0.320034,-0.320590,0.589971,-0.369825
-1.570000,-1.343255,-0.272908,0.740406,-0.729430,-0.460548,-0.592519,0.395050,0.520000,0.981742,2.098424,0.618841,0.102454,-0.265432,-0.869693,1.636824,-1.467947,-0.261800,0.144294,1.182175,-0.548997,1.443247,1.340683,-0.739886,0.932047,-0.305039,-0.315750,0.585426,-0.374961
-1.570000,-1.271929,-0.269900,0.739906,-0.773625,-0.443753,-0.556512,0.365744,0.520000,1.047911,2.032371,0.607711,0.096170,-0.298155,-0.849636,1.655298,-1.466965,-0.261800,0.142071,1.197505,-0.563994,1.440629,1.324537,-0.739910,0.930240,-0.288320,-0.311948,0.577542,-0.382470
-1.570000,-1.193237,-0.268187,0.741635,-0.815977,-0.425383,-0.517259,0.330639,0.520000,1.115486,1.953555,0.595265,0.090333,-0.334866,-0.816907,1.675150,-1.467096,-0.261737,0.141089,1.214630,-0.582692,1.439193,1.306168,-0.736906,0.924915,-0.269088,-0.308430,0.568571,-0.391311
-1.570000,-1.099812,-0.269063,0.747820,-0.854643,-0.403860,-0.471513,0.283935,0.519999,1.185875,1.849212,0.580187,0.085392,-0.379555,-0.758834,1.697756,-1.469449,-0.261547,0.142589,1.235346,-0.608792,1.440121,1.283355,-0.727842,0.912555,-0.244831,-0.305479,0.557428,-0.402816
-1.570000,-1.002224,-0.271073,0.748474,-0.884995,-0.382475,-0.415003,0.234431,0.519997,1.254762,1.728248,0.564488,0.080113,-0.416385,-0.687218,1.720605,-1.472468,-0.243605,0.145353,1.255744,-0.637435,1.438101,1.258957,-0.714792,0.893760,-0.226621,-0.304664,0.545982,-0.411694
-1.570000,-0.902553,-0.273650,0.746362,-0.911190,-0.361159,-0.353112,0.183526,0.519995,1.322897,1.598974,0.548480,0.074664,-0.449286,-0.608829,1.743575,-1.475821,-0.216786,0.148750,1.275985,-0.667351,1.434608,1.233766,-0.699750,0.871748,-0.211434,-0.304917,0.534386,-0.419258
-1.570000,-0.789579,-0.276956,0.743359,-0.918646,-0.327829,-0.276871,0.119282,0.519997,1.385729,1.447110,0.529462,0.076256,-0.467880,-0.494564,1.768606,-1.483695,-0.170484,0.149907,1.299347,-0.713805,1.432907,1.197330,-0.671368,0.827510,-0.196297,-0.301607,0.511536,-0.421100
-1.570000,-0.677634,-0.278673,0.735410,-0.916345,-0.292463,-0.201507,0.058884,0.519982,1.445217,1.304882,0.511562,0.079736,-0.485184,-0.375810,1.793577,-1.488354,-0.121669,0.149136,1.320599,-0.761070,1.430067,1.161092,-0.643817,0.786611,-0.185182,-0.299031,0.485034,-0.423307
-1.570000,-0.567745,-0.277208,0.717569,-0.894528,-0.253024,-0.127898,0.006180,0.519929,1.498015,1.181927,0.495900,0.086991,-0.499907,-0.248077,1.818431,-1.486586,-0.067825,0.144510,1.337632,-0.809957,1.424947,1.125249,-0.617924,0.752390,-0.182115,-0.297924,0.451229,-0.426246
-1.543422,-0.497596,-0.273817,0.684570,-0.856818,-0.214703,-0.052404,-0.007402,0.514074,1.533619,1.130063,0.485858,0.090281,-0.521136,-0.137563,1.846756,-1.480055,-0.012984,0.132060,1.348910,-0.847540,1.415292,1.093092,-0.602102,0.721783,-0.179525,-0.295712,0.424932,-0.437072
-1.503554,-0.447316,-0.269464,0.643992,-0.811162,-0.176939,0.024032,-0.001422,0.505317,1.560625,1.113744,0.478625,0.091589,-0.545617,-0.035658,1.876816,-1.471143,0.042357,0.115698,1.357309,-0.879471,1.403369,1.062777,-0.591314,0.692983,-0.177173,-0.292948,0.402391,-0.451843
-1.417258,-0.453773,-0.264408,0.586493,-0.737781,-0.147816,0.095997,0.043060,0.499847,1.542494,1.217144,0.478752,0.085931,-0.557927,-0.025428,1.908687,-1.455129,0.088848,0.091321,1.364860,-0.889542,1.384260,1.032079,-0.591652,0.664866,-0.172082,-0.295783,0.393320,-0.490729
-1.327978,-0.473138,-0.259378,0.524092,-0.656693,-0.117366,0.162067,0.081471,0.494890,1.514143,1.323986,0.479224,0.077124,-0.569146,-0.032252,1.940788,-1.432075,0.130511,0.069627,1.375798,-0.891842,1.360731,0.998123,-0.596053,0.639689,-0.169565,-0.302549,0.387489,-0.532665
-1.232733,-0.518322,-0.254400,0.451889,-0.560190,-0.084266,0.216346,0.107739,0.490963,1.465351,1.437713,0.480389,0.062019,-0.578185,-0.073183,1.973350,-1.394939,0.162519,0.053299,1.393512,-0.878603,1.328365,0.957652,-0.608581,0.620392,-0.172198,-0.317178,0.388135,-0.580700
-1.133299,-0.577082,-0.251239,0.370865,-0.459260,-0.043891,0.254919,0.108043,0.485770,1.399719,1.512031,0.478097,0.050733,-0.581658,-0.139588,2.010100,-1.339190,0.174925,0.044947,1.420382,-0.841212,1.298355,0.918256,-0.617095,0.597404,-0.183905,-0.332452,0.395548,-0.620962
-1.031773,-0.642631,-0.248987,0.285430,-0.356117,0.000121,0.285638,0.095366,0.479943,1.325667,1.566645,0.474078,0.041357,-0.582348,-0.218729,2.048943,-1.274134,0.177530,0.040585,1.451830,-0.791745,1.269524,0.879397,-0.623603,0.572570,-0.200150,-0.348049,0.406345,-0.657339
-0.929254,-0.697167,-0.250832,0.197102,-0.277073,0.053952,0.289403,0.059276,0.467803,1.224269,1.501651,0.465663,0.058849,-0.555022,-0.302498,2.096438,-1.181456,0.150300,0.043910,1.482174,-0.706370,1.241058,0.868038,-0.608582,0.547438,-0.226537,-0.342336,0.425694,-0.660473
-0.824926,-0.732628,-0.253510,0.106912,-0.202050,0.104079,0.279752,0.031702,0.448326,1.115455,1.385593,0.455857,0.089305,-0.517686,-0.356324,2.152662,-1.069930,0.120683,0.057380,1.510371,-0.598575,1.202607,0.868788,-0.597522,0.529900,-0.255660,-0.327201,0.443430,-0.619565
-0.716980,-0.729941,-0.257853,0.012998,-0.135070,0.146796,0.243271,0.021158,0.414172,0.991812,1.167409,0.443265,0.145691,-0.460330,-0.350263,2.226344,-0.920704,0.086294,0.091140,1.534272,-0.445941,1.144186,0.893754,-0.594385,0.527549,-0.290254,-0.293223,0.457941,-0.490577
-0.603061,-0.686403,-0.276922,-0.061780,-0.100652,0.213996,0.209642,0.034090,0.390328,0.852663,0.924223,0.404665,0.239629,-0.363984,-0.270279,2.251143,-0.793913,0.053143,0.136873,1.580163,-0.211473,1.049586,0.835847,-0.607039,0.456521,-0.327376,-0.230639,0.438890,-0.241043
-0.486155,-0.622441,-0.303355,-0.126990,-0.082516,0.293437,0.177440,0.058759,0.371640,0.705759,0.668537,0.353059,0.352344,-0.248143,-0.153334,2.251500,-0.678339,0.020611,0.188594,1.637048,0.063911,0.936896,0.736503,-0.627590,0.351156,-0.365763,-0.153753,0.403058,0.068765
-0.390172,-0.537548,-0.288544,-0.161496,-0.109848,0.341910,0.157410,0.059169,0.322878,0.602861,0.508072,0.307494,0.452351,-0.147037,0.013381,2.251500,-0.677022,-0.004318,0.230106,1.661468,0.290817,0.836397,0.585641,-0.648217,0.335445,-0.363248,-0.079201,0.359831,0.314900
-0.301809,-0.446589,-0.267958,-0.180789,-0.129858,0.385402,0.139131,0.036402,0.276701,0.512122,0.380589,0.265689,0.528684,-0.058919,0.157339,2.251500,-0.688952,-0.032311,0.258584,1.674717,0.497322,0.743388,0.429965,-0.656034,0.352374,-0.354092,-0.003877,0.315662,0.536794
-0.228683,-0.343499,-0.235823,-0.169658,-0.135224,0.418932,0.124354,-0.032719,0.235696,0.445703,0.319068,0.231401,0.557666,0.003225,0.255783,2.251500,-0.727379,-0.066434,0.260996,1.665628,0.663023,0.665360,0.264661,-0.638228,0.434582,-0.331653,0.072991,0.269613,0.710207
-0.182510,-0.257132,-0.201710,-0.161898,-0.140430,0.447234,0.111708,-0.104163,0.203812,0.394557,0.274778,0.201990,0.567815,0.060106,0.312379,2.251500,-0.782250,-0.096830,0.261800,1.659174,0.755688,0.621479,0.134137,-0.616607,0.514908,-0.315724,0.124661,0.244918,0.817981
-0.149811,-0.179127,-0.166607,-0.155824,-0.145557,0.472924,0.100127,-0.176768,0.176489,0.351047,0.239104,0.175018,0.568546,0.114355,0.348051,2.251500,-0.845343,-0.125363,0.261800,1.654039,0.811834,0.594670,0.021003,-0.593077,0.594292,-0.303050,0.163732,0.230898,0.892934
-0.124572,-0.115904,-0.124668,-0.140680,-0.132735,0.470260,0.099389,-0.222290,0.138324,0.297936,0.199566,0.149058,0.567323,0.151951,0.358654,2.251500,-0.882387,-0.138491,0.261800,1.651760,0.845118,0.577557,-0.068014,-0.572031,0.650304,-0.288109,0.184811,0.201321,0.922112
-0.101781,-0.058718,-0.081481,-0.123848,-0.119095,0.458836,0.099757,-0.262948,0.099304,0.252597,0.162045,0.129773,0.567155,0.175736,0.364134,2.251500,-0.899094,-0.147605,0.261800,1.652400,0.879782,0.556577,-0.145681,-0.562418,0.696778,-0.276997,0.203498,0.172446,0.939376
-0.083887,-0.013603,-0.035799,-0.103641,-0.103817,0.429891,0.102338,-0.293876,0.058574,0.222801,0.128559,0.123836,0.569097,0.171902,0.359371,2.251500,-0.875130,-0.148688,0.261800,1.658875,0.917209,0.527864,-0.200650,-0.575671,0.724176,-0.273541,0.217403,0.144973,0.932811
-0.072219,0.019281,-0.003272,-0.089378,-0.096039,0.410077,0.097521,-0.319851,0.030586,0.199661,0.102557,0.125079,0.558960,0.168084,0.346310,2.251500,-0.867691,-0.146859,0.261800,1.669378,0.937820,0.515237,-0.237645,-0.585689,0.744491,-0.264317,0.228653,0.120956,0.928855
