joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
-0.229896,-0.011655,-0.097330,-1.171049,-0.050264,0.987610,1.040249,0.488101,-0.673489,-2.161558,-1.657290,-0.659437,-0.439496,1.246765,2.115207,-0.709562,-1.012849,0.594133,0.000000,0.665844,-0.425887,1.053983,0.419931,0.773104,1.671100,0.502423,0.564466,0.001873,0.159935
-0.255360,0.955230,0.214785,-0.856531,0.411626,0.481190,0.651127,-0.058744,-0.845341,-1.039808,-0.236011,-0.328422,-0.077665,0.164249,-0.032661,-0.186226,-0.267020,0.562716,0.000000,0.130116,0.113814,0.333751,-0.000993,0.453770,0.564421,0.101383,0.225024,0.114895,0.126219
-0.268093,1.438673,0.370842,-0.699272,0.642571,0.227980,0.456567,-0.332167,-0.931267,-0.478933,0.474629,-0.162914,0.103251,-0.377008,-1.106595,0.075442,0.105894,0.547007,0.000000,-0.137748,0.383664,-0.026364,-0.211456,0.294104,0.011081,-0.099137,0.055303,0.171405,0.109360
0.096778,0.920162,0.554218,-0.966354,0.168404,0.038966,0.329596,-0.531642,-0.758259,-0.459148,1.209140,-0.206401,-0.061122,-0.224642,-0.564128,-0.231739,-0.184423,0.727025,0.000000,-0.066451,0.367280,-0.024726,-0.229739,0.286445,-0.144821,-0.133927,-0.015518,0.142108,0.139909
0.119039,0.509291,0.516199,-0.986126,-0.000586,0.188380,0.326632,-0.360242,-0.588756,-0.710750,0.932767,-0.265473,-0.148184,-0.002462,0.025972,-0.397792,-0.331800,0.721065,0.000000,0.133303,0.150995,0.126971,-0.154289,0.350203,-0.150985,-0.062477,-0.078351,0.138175,0.099647
0.163560,-0.312452,0.440161,-1.025669,-0.338566,0.487207,0.320703,-0.017442,-0.249749,-1.213955,0.380023,-0.383617,-0.322307,0.441897,1.206174,-0.729897,-0.626553,0.709144,0.000000,0.532812,-0.281574,0.430366,-0.003389,0.477718,-0.163313,0.080421,-0.204017,0.130307,0.019123
0.045941,0.281472,0.432504,-0.746963,0.043268,0.292091,0.313158,0.006059,-0.407788,-0.653743,-0.064862,-0.204931,-0.196041,0.255004,0.290380,-0.472639,-0.221707,0.544423,0.000000,0.369818,-0.078364,0.176941,-0.172678,0.173233,-0.060790,0.163884,0.002824,-0.058466,0.123856
-0.012869,0.578434,0.428676,-0.607609,0.234185,0.194533,0.309386,0.017810,-0.486808,-0.373637,-0.287304,-0.115589,-0.132909,0.161557,-0.167516,-0.344009,-0.019283,0.462062,0.000000,0.288321,0.023242,0.050229,-0.257322,0.020990,-0.009529,0.205615,0.106244,-0.152852,0.176223
-0.122925,0.626589,0.487012,-0.513257,0.388592,0.070675,0.223777,-0.205790,-0.618923,-0.100570,-1.236949,-0.102067,-0.195022,-0.397476,-0.264440,-0.212513,0.091335,0.376711,0.000000,0.102788,0.247310,-0.177720,-0.338066,-0.057117,0.132422,0.305146,0.166343,-0.195877,0.117304
-0.191731,0.670835,0.485734,-0.542583,0.585122,0.070141,0.152670,-0.133575,-0.690558,-0.033053,-1.600330,-0.099444,-0.242710,-0.400083,-0.258974,-0.201403,0.119816,0.351259,0.000000,0.077109,0.261389,-0.209053,-0.344912,-0.092260,0.200983,0.322376,0.146076,-0.216718,0.081003
-0.329343,0.759326,0.483178,-0.601235,0.978182,0.069072,0.010456,0.010854,-0.833827,0.101979,-2.327092,-0.094199,-0.338087,-0.405297,-0.248044,-0.179182,0.176779,0.300355,0.000000,0.025753,0.289547,-0.271719,-0.358605,-0.162548,0.338105,0.356838,0.105542,-0.258401,0.008402
-0.284842,0.781091,0.463257,-0.605438,1.112205,0.015549,0.163321,-0.281296,-0.971991,0.221228,-3.352840,-0.170059,-0.485430,-0.644570,-0.585150,-0.058609,0.235573,0.208878,0.000000,-0.004827,0.268997,-0.329862,-0.411061,-0.194733,0.400852,0.427014,0.101954,-0.140695,-0.089252
-0.262592,0.791974,0.453297,-0.607540,1.179217,-0.011213,0.239753,-0.427372,-1.041073,0.280853,-3.865714,-0.207989,-0.559101,-0.764206,-0.753703,0.001677,0.264970,0.163140,0.000000,-0.020117,0.258722,-0.358933,-0.437289,-0.210826,0.432225,0.462101,0.100160,-0.081843,-0.138079
-0.449028,0.265507,0.705298,-0.644823,1.375052,0.040572,0.063780,-0.407304,-1.210329,0.692240,-6.191468,-0.753633,-1.279979,-0.514508,-1.093893,0.109259,0.037885,0.003676,0.000000,0.116057,0.283467,-0.688305,-0.613919,-0.695137,0.612779,0.657743,0.251861,0.281714,-0.188235
-0.465496,0.326736,0.708672,-0.526973,1.235200,-0.029198,0.089398,-0.076925,-1.261281,0.826994,-7.045270,-0.966440,-1.524562,-0.545271,-1.301601,0.106312,0.120632,-0.108389,0.000000,0.154279,0.323356,-0.924006,-0.700984,-1.010699,0.607713,0.483860,0.160236,0.506601,-0.189398
-0.498433,0.449195,0.715422,-0.291271,0.955496,-0.168738,0.140634,0.583835,-1.363183,1.096501,-8.752874,-1.392056,-2.013727,-0.606797,-1.717017,0.100418,0.286126,-0.332520,0.000000,0.230724,0.403135,-1.395407,-0.875115,-1.641825,0.597580,0.136095,-0.023013,0.956376,-0.191723
-0.544349,1.403964,1.141909,0.379708,-0.557822,-0.258415,0.797280,1.136243,-0.912730,1.747529,-10.248021,-2.501699,-3.139650,-1.363900,-2.882046,0.261036,0.451670,-0.431678,0.000000,0.310529,0.012927,-3.077672,-1.120282,-2.461354,-0.362386,-0.361734,-0.151087,1.634535,-0.072256
-0.567307,1.881348,1.355152,0.715197,-1.314482,-0.303253,1.125602,1.412447,-0.687504,2.073043,-10.995594,-3.056520,-3.702612,-1.742452,-3.464561,0.341345,0.534443,-0.481257,0.000000,0.350432,-0.182177,-3.918804,-1.242866,-2.871118,-0.842369,-0.610648,-0.215124,1.973614,-0.012523
-0.148673,3.196621,1.824774,2.697724,-3.204822,-0.261460,2.214158,2.626655,-0.324099,2.269287,-12.107919,-3.960289,-4.251249,-2.938361,-1.306940,-0.455267,1.513122,-0.665846,0.000000,0.215911,-0.580808,-5.928724,-1.297401,-2.806145,-0.655843,-2.284549,-1.341398,3.614951,-0.672243
-0.391732,3.052991,2.040788,3.394667,-3.703975,-0.012121,2.164732,2.377209,-0.276684,2.438319,-10.568767,-3.889896,-4.606726,-2.690583,-0.981797,-0.475210,1.193799,-0.845518,0.000000,-0.004881,-0.674958,-6.625937,-0.757907,-1.880213,-0.796345,-2.559086,-1.602616,3.866732,-1.061887
-0.877850,2.765731,2.472816,4.788553,-4.702280,0.486558,2.065880,1.878317,-0.181854,2.776382,-7.490464,-3.749110,-5.317680,-2.195027,-0.331511,-0.515095,0.555153,-1.204864,0.000000,-0.446464,-0.863260,-8.020363,0.321080,-0.028347,-1.077349,-3.108161,-2.125053,4.370293,-1.841175
-2.040810,2.781051,2.482631,5.207400,-5.043291,0.710533,1.203927,0.948199,0.118279,3.352871,-4.662707,-4.055289,-5.243303,-1.522081,0.328027,-0.335529,-0.828935,-1.266065,0.000000,-0.934240,-1.763050,-6.046471,1.661996,0.622190,-0.845684,-1.978982,-2.157867,4.653415,-2.866419
-2.622290,2.788711,2.487539,5.416823,-5.213797,0.822521,0.772951,0.483140,0.268346,3.641115,-3.248828,-4.208379,-5.206115,-1.185608,0.657797,-0.245746,-1.520979,-1.296665,0.000000,-1.178128,-2.212945,-5.059525,2.332454,0.947459,-0.729852,-1.414392,-2.174274,4.794977,-3.379042
-5.347341,2.823148,3.033783,5.062859,-5.289578,0.635722,0.094416,-0.732522,0.083054,7.745950,0.141606,-6.531901,-3.587472,-2.549617,-0.908971,2.498683,-5.918398,-1.484051,0.000000,-4.015372,-4.132372,-2.447576,5.864074,2.353766,-2.757239,0.303971,-1.035513,4.695420,-4.221903
-5.788909,2.050732,3.172658,4.735286,-4.925201,0.253337,-0.610105,0.148187,0.231792,8.671768,1.364837,-6.927736,-3.133055,-2.555032,-1.686097,2.363472,-7.377450,-1.050684,0.000000,-4.899905,-3.831423,-0.520003,8.807902,1.319883,-4.026657,0.225920,-0.172349,3.559085,-3.538575
-6.672046,0.505899,3.450407,4.080139,-4.196447,-0.511433,-2.019149,1.909603,0.529268,10.523404,3.811298,-7.719405,-2.224220,-2.565862,-3.240351,2.093049,-10.295556,-0.183950,0.000000,-6.668969,-3.229526,3.335143,14.695559,-0.747885,-6.565492,0.069818,1.553979,1.286416,-2.171920
-5.458711,-0.856004,3.228955,2.835088,-2.077858,-0.556149,-2.426679,3.298671,1.501588,9.139298,4.664896,-5.927145,-0.644503,-2.520999,-2.343510,0.851992,-9.981740,-0.061317,0.000000,-5.055825,-0.558393,4.782953,15.869257,-6.225868,-4.913879,0.324543,3.446671,-2.276713,2.411907
-4.852044,-1.536956,3.118229,2.212563,-1.018564,-0.578507,-2.630445,3.993204,1.987748,8.447245,5.091695,-5.031016,0.145356,-2.498567,-1.895090,0.231464,-9.824831,0.000000,0.000000,-4.249252,0.777174,5.506858,16.456107,-8.964859,-4.088073,0.451906,4.393018,-4.058278,4.703821
-3.828176,-3.795453,1.136925,1.201952,-1.180358,0.503660,-3.290716,3.710840,1.559556,5.953038,7.894228,-0.476868,0.306096,-1.419600,-3.952518,0.663328,-3.967252,0.000000,0.000000,-0.014294,0.364434,1.944918,5.870740,-2.989857,-2.777469,1.299422,2.672732,-0.585714,2.499054
-3.165818,-3.527592,0.916336,1.032639,-0.809124,0.424420,-3.108035,3.515142,1.569285,5.232366,7.514684,-0.340929,0.316172,-1.267143,-3.891941,0.505368,-3.208524,0.000000,0.000000,-0.009530,0.346387,1.752550,4.873298,-3.019749,-2.412924,1.179755,2.326600,-0.565053,2.323398
-1.841104,-2.991872,0.475158,0.694014,-0.066655,0.265941,-2.742674,3.123744,1.588743,3.791023,6.755598,-0.069051,0.336323,-0.962230,-3.770788,0.189446,-1.691068,0.000000,0.000000,0.000000,0.310293,1.367814,2.878413,-3.079534,-1.683834,0.940420,1.634337,-0.523730,1.972086
-1.580752,-2.719072,0.168493,0.390603,-0.090221,0.161364,-2.210718,2.422159,1.350766,2.877043,5.382333,-0.145431,0.102163,-0.779366,-2.944362,0.047807,-1.284999,0.000000,0.000000,0.000000,-0.010753,1.000567,1.759682,-2.091951,-1.175559,0.608364,1.030581,-0.248933,1.073118
-1.450576,-2.582672,0.015161,0.238897,-0.102004,0.109076,-1.944740,2.071367,1.231778,2.420053,4.695700,-0.183620,-0.014918,-0.687935,-2.531150,-0.023013,-1.081964,0.000000,0.000000,0.000000,-0.171276,0.816944,1.200317,-1.598160,-0.921421,0.442335,0.728703,-0.111535,0.623634
-0.909530,-1.802178,0.052533,0.079470,-0.230275,0.189307,-1.162463,1.283068,0.812055,1.577768,2.962739,-0.434718,-0.061475,-0.601947,-1.512305,-0.116948,-0.919737,0.000000,0.000000,0.000000,-0.392685,0.703762,0.862995,-1.469861,-0.500608,0.226470,0.538201,-0.107226,0.709255
-0.791662,-1.517676,-0.029895,0.087965,-0.101430,0.159631,-1.049623,1.167534,0.759132,1.360121,2.596483,-0.444872,-0.014982,-0.561194,-1.335582,-0.142076,-0.826468,0.000000,0.000000,0.000000,-0.399869,0.671043,0.713487,-1.428365,-0.412834,0.179090,0.418985,-0.177565,0.611392
-0.555927,-0.948672,-0.194752,0.104955,0.156258,0.100280,-0.823944,0.936466,0.653286,0.924826,1.863971,-0.465181,0.078004,-0.479690,-0.982137,-0.192332,-0.639932,0.000000,0.000000,0.000000,-0.414238,0.605605,0.414469,-1.345373,-0.237287,0.084331,0.180555,-0.318242,0.415666
-0.314248,-0.782199,-0.243200,0.005704,-0.064068,0.119470,-0.486445,0.738433,0.515736,0.711052,1.263609,-0.323436,0.118905,-0.255868,-0.551123,-0.135276,-0.494430,0.000000,0.000000,0.000000,-0.432238,0.671485,0.453014,-1.127321,-0.077786,0.106723,0.199057,-0.380226,0.430530
-0.193409,-0.698962,-0.267424,-0.043922,-0.174231,0.129066,-0.317696,0.639416,0.446962,0.604166,0.963428,-0.252564,0.139356,-0.143958,-0.335616,-0.106748,-0.421679,0.000000,0.000000,0.000000,-0.441238,0.704425,0.472287,-1.018295,0.001964,0.117919,0.208308,-0.411218,0.437961
-0.155336,-0.298179,-0.329528,0.005166,0.127348,0.057646,-0.316475,0.423082,0.317597,0.133352,0.762523,-0.002167,0.267414,-0.076847,-0.289242,-0.079733,-0.195662,0.000000,0.000000,0.000000,-0.362237,0.429876,0.370134,-0.694640,0.069821,0.118838,0.155752,-0.653318,0.498921
-0.128697,-0.234349,-0.343690,0.051573,0.103484,0.031042,-0.216344,0.314586,0.281620,0.039843,0.604467,0.002558,0.325951,0.003803,-0.208411,-0.067488,-0.193535,0.000000,0.000000,0.000000,-0.314017,0.431682,0.294033,-0.578591,0.007546,0.140315,0.135171,-0.625966,0.475802
-0.075420,-0.106688,-0.372015,0.144387,0.055756,-0.022167,-0.016083,0.097593,0.209666,-0.147175,0.288355,0.012009,0.443026,0.165104,-0.046749,-0.042998,-0.189282,0.000000,0.000000,0.000000,-0.217576,0.435294,0.141832,-0.346493,-0.117002,0.183270,0.094010,-0.571262,0.429564
0.055567,-0.034537,-0.271977,0.110791,0.132930,-0.076489,-0.008148,0.136833,0.156788,-0.177487,-0.003648,-0.015690,0.323010,0.218173,0.093682,-0.121001,-0.115203,0.000000,0.000000,0.000000,-0.396749,0.346807,0.053235,-0.416730,0.083498,0.044136,0.041592,-0.366150,0.274232
0.121061,0.001538,-0.221958,0.093994,0.171517,-0.103649,-0.004181,0.156452,0.130349,-0.192643,-0.149649,-0.029540,0.263002,0.244707,0.163897,-0.160003,-0.078163,0.000000,0.000000,0.000000,-0.486335,0.302564,0.008937,-0.451849,0.183749,-0.025430,0.015383,-0.263593,0.196567
0.148262,0.106201,-0.166092,0.073886,0.137186,-0.109713,0.166754,0.101246,0.135654,-0.364612,0.187905,0.070817,0.446601,0.281205,-0.049642,-0.135927,-0.037544,0.000000,0.000000,0.000000,-0.337723,0.067728,-0.257152,-0.296162,0.081573,-0.044549,-0.079046,-0.332658,0.222406
0.103502,0.132161,-0.183414,0.153335,0.166933,-0.086105,0.069141,0.078486,0.134799,-0.392814,0.174205,0.111172,0.474945,0.291140,-0.018315,-0.096743,-0.027912,0.000000,0.000000,0.000000,-0.301219,0.113834,-0.225323,-0.168631,0.057041,0.014566,-0.042109,-0.301317,0.237048
0.013981,0.184082,-0.218058,0.312234,0.226427,-0.038889,-0.126085,0.032966,0.133091,-0.449216,0.146806,0.191882,0.531634,0.311011,0.044339,-0.018375,-0.008647,0.000000,0.000000,0.000000,-0.228211,0.206046,-0.161666,0.086432,0.007977,0.132795,0.031765,-0.238633,0.266333
0.104765,0.075930,-0.141071,0.235935,0.168068,-0.042132,-0.112737,0.122190,0.114632,-0.340276,0.103459,0.114501,0.454066,0.305294,0.031401,-0.074184,-0.041242,0.000000,0.000000,0.000000,-0.346405,0.266692,-0.116056,0.177385,-0.009565,0.061696,0.034925,0.000058,0.136395
0.150157,0.021855,-0.102578,0.197786,0.138888,-0.043754,-0.106063,0.166802,0.105402,-0.285805,0.081786,0.075810,0.415281,0.302435,0.024932,-0.102088,-0.057539,0.000000,0.000000,0.000000,-0.405502,0.297015,-0.093251,0.222861,-0.018336,0.026147,0.036505,0.119403,0.071426
0.224002,-0.064727,-0.161470,-0.046806,0.309749,0.047724,-0.050595,0.286321,0.080312,-0.196431,0.296595,0.084529,0.422026,0.018014,-0.013238,-0.030198,-0.132354,0.000000,0.000000,0.000000,-0.352777,0.269680,0.223957,0.353714,-0.017674,-0.000519,0.112947,0.132747,0.036274
0.290088,-0.012019,-0.187189,0.010428,0.209503,0.066898,0.022265,0.276972,0.051763,-0.218185,0.193282,0.151920,0.416671,-0.026076,-0.007383,-0.002619,-0.157921,0.000000,0.000000,0.000000,-0.352471,0.262659,0.266331,0.420994,-0.011246,0.025504,0.094502,0.086089,0.056418
0.422260,0.093398,-0.238629,0.124896,0.009010,0.105246,0.167983,0.258273,-0.005334,-0.261694,-0.013343,0.286703,0.405961,-0.114255,0.004327,0.052539,-0.209055,0.000000,0.000000,0.000000,-0.351861,0.248618,0.351080,0.555555,0.001609,0.077550,0.057610,-0.007227,0.096707
0.515464,0.029259,-0.185416,0.066872,0.107014,0.148583,0.140406,0.313851,-0.032950,-0.277005,-0.102164,0.225248,0.405750,-0.146674,-0.038966,0.175577,-0.171652,0.000000,0.000000,0.000000,-0.348681,0.502196,0.412601,0.755606,0.135852,0.106995,0.058200,0.139709,0.101692
0.562066,-0.002811,-0.158809,0.037860,0.156015,0.170251,0.126617,0.341640,-0.046758,-0.284661,-0.146574,0.194521,0.405645,-0.162883,-0.060613,0.237097,-0.152950,0.000000,0.000000,0.000000,-0.347091,0.628985,0.443362,0.855632,0.202974,0.121718,0.058495,0.213177,0.104184
0.985624,0.144399,-0.154491,0.164376,0.235428,0.172137,0.235891,0.485810,-0.105117,-0.430509,0.210239,0.220428,0.272526,-0.337812,-0.249431,0.271364,-0.139689,0.000000,0.000000,0.000000,-0.491013,0.897768,0.497242,0.871139,0.642531,0.063717,-0.023594,0.469587,-0.202431
1.105344,0.219954,-0.148463,0.175322,0.268041,0.212884,0.328879,0.436918,-0.189133,-0.653507,0.192490,0.368142,0.232519,-0.266979,-0.271098,0.392970,-0.143120,0.000000,0.000000,0.000000,-0.488200,0.995266,0.635078,1.089590,0.695279,0.058610,-0.045897,0.490609,-0.320984
1.344783,0.371064,-0.136406,0.197214,0.333266,0.294379,0.514854,0.339133,-0.357166,-1.099502,0.156991,0.663571,0.152504,-0.125313,-0.314432,0.636181,-0.149982,0.000000,0.000000,0.000000,-0.482572,1.190262,0.910749,1.526492,0.800775,0.048396,-0.090503,0.532653,-0.558089
1.786112,0.690316,-0.079316,0.169426,0.558534,0.386350,0.800541,0.080720,-0.503775,-1.969322,0.178099,1.123276,0.161349,0.344353,-0.395910,1.070369,-0.239966,0.000000,0.000000,0.000000,-0.676425,1.603151,1.246560,2.035147,1.335777,-0.057001,-0.492949,0.888543,-1.410890
2.006777,0.849942,-0.050772,0.155532,0.671167,0.432335,0.943385,-0.048487,-0.577079,-2.404232,0.188652,1.353128,0.165771,0.579185,-0.436649,1.287464,-0.284958,0.000000,0.000000,0.000000,-0.773351,1.809595,1.414465,2.289475,1.603278,-0.109699,-0.694171,1.066488,-1.837290
3.179855,1.336284,0.121541,-0.693339,0.137490,0.467555,1.796649,-0.752095,-0.906613,-4.722669,-0.338051,2.286086,-0.242971,1.591102,-0.203614,2.538865,-0.548279,0.000000,0.000000,0.000000,-0.702635,2.154619,1.299663,2.601569,1.489998,-0.044636,-1.038220,1.196558,-3.021783
3.489476,1.488751,0.149776,-1.021105,0.122247,0.100977,1.954538,-1.111325,-0.996419,-5.780065,-0.556189,2.728994,-0.473329,2.194378,-0.130588,3.149586,-0.368731,0.000000,0.000000,0.000000,-0.952042,2.059940,0.760798,2.555901,1.564343,-0.090304,-1.107529,1.218913,-2.923035
4.108717,1.793684,0.206245,-1.676638,0.091760,-0.632180,2.270316,-1.829784,-1.176031,-7.894857,-0.992464,3.614810,-0.934044,3.400928,0.015462,4.371028,-0.009634,0.000000,0.000000,0.000000,-1.450856,1.870583,-0.316930,2.464564,1.713033,-0.181639,-1.246146,1.263624,-2.725537
4.398871,2.567853,0.327921,-2.597996,-0.521394,-2.070860,1.731346,-2.683236,-1.008468,-9.402851,-1.846842,4.705603,-0.956389,5.815247,0.344742,5.825040,0.891187,0.000000,0.000000,0.000000,-1.864644,1.526903,-2.416537,2.356237,0.924204,-0.034925,-1.789051,-0.414665,-3.301681
4.543949,2.954938,0.388758,-3.058675,-0.827971,-2.790200,1.461861,-3.109961,-0.924686,-10.156848,-2.274030,5.251000,-0.967561,7.022406,0.509382,6.552047,1.341598,0.000000,0.000000,0.000000,-2.071538,1.355063,-3.466340,2.302074,0.529789,0.038432,-2.060503,-1.253809,-3.589752
2.428624,4.036703,1.778200,-2.418004,0.152543,-6.390547,0.466605,-4.326000,-0.101072,-7.266008,-2.628050,4.999402,-1.311864,11.711838,-0.629734,6.607790,5.059372,0.000000,-0.964601,0.000000,-2.065094,-1.203457,-7.021508,0.966579,-1.811954,0.066651,-2.734535,-1.486084,-5.199433
1.051658,4.282888,2.244516,-2.200347,0.708095,-6.601692,0.544389,-4.279639,-0.117988,-5.122655,-2.950307,4.649590,-1.400391,10.222989,0.238875,5.812608,5.405062,0.000000,-1.063739,0.000000,-1.517507,-1.829778,-7.764032,0.213336,-1.377323,0.133118,-2.921379,-1.836848,-4.251846
-1.702273,4.775258,3.177148,-1.765033,1.819199,-7.023982,0.699958,-4.186916,-0.151821,-0.835950,-3.594822,3.949968,-1.577447,7.245290,1.976094,4.222244,6.096443,0.000000,-1.262016,0.000000,-0.422335,-3.082420,-9.249081,-1.293150,-0.508062,0.266054,-3.295066,-2.538375,-2.356674
-4.305753,5.057652,6.450144,-2.104598,2.460241,-5.305420,-0.472798,-4.013075,2.498648,3.374100,-4.383577,2.919666,-3.133539,2.951583,3.372920,-0.258561,4.856349,0.000000,-0.754121,0.000000,-0.476900,-5.008612,-8.352488,-2.751715,0.074842,0.245739,-2.347657,-2.441827,-3.174013
-5.607492,5.198849,8.086642,-2.274381,2.780762,-4.446139,-1.059176,-3.926154,3.823882,5.479125,-4.777955,2.404515,-3.911585,0.804730,4.071332,-2.498964,4.236302,0.000000,-0.500174,0.000000,-0.504182,-5.971708,-7.904191,-3.480998,0.366294,0.235582,-1.873952,-2.393553,-3.582682
-9.303360,5.971414,10.570959,-4.941638,1.763862,-0.471480,-0.114806,-3.326576,0.382318,13.832186,-6.052748,11.153755,1.012521,-2.468757,3.908975,-6.878271,2.004626,0.000000,0.552603,0.257388,1.361293,-9.079383,-7.654526,-5.088090,-2.763550,0.055363,-0.444843,-0.791376,-2.356796
-9.000508,5.565165,7.059339,-4.880112,2.114030,5.019966,1.529985,-2.555377,-0.489079,12.778831,-6.364403,22.414791,3.138167,-1.548208,3.534850,-14.820996,-3.060212,0.000000,0.663875,10.618396,0.734927,-10.698631,-8.720457,0.099361,-1.927797,-1.148258,0.710348,0.624812,-1.045874
-8.394805,4.752667,0.036099,-4.757059,2.814367,16.002860,4.819566,-1.012978,-2.231873,10.672120,-6.987712,44.936861,7.389457,0.292888,2.786600,-30.706446,-13.189888,0.000000,0.886420,31.340410,-0.517804,-13.937127,-10.852317,10.474262,-0.256293,-3.555501,3.020730,3.457188,1.575971
-8.051957,3.773599,4.179358,-2.502092,3.500674,6.670151,4.934208,-0.984630,1.895933,8.358055,-6.415424,13.334732,3.142417,-0.401912,2.391523,-9.470146,-4.609392,0.000000,-0.184956,7.426055,0.180346,-10.229300,-2.953816,2.496638,-0.767331,-1.393622,2.247868,-2.491536,3.983290
-7.880534,3.284065,6.250988,-1.374608,3.843827,2.003796,4.991528,-0.970456,3.959835,7.201023,-6.129280,-2.466333,1.018897,-0.749312,2.193985,1.148003,-0.319144,0.000000,-0.720644,-4.531122,0.529422,-8.375386,0.995435,-1.492174,-1.022850,-0.312682,1.861437,-5.465898,5.186949
-5.025612,2.664990,3.591853,-2.084565,3.280026,2.763421,4.572669,0.734661,0.286936,3.992332,-4.572819,0.201872,3.231238,-2.897911,1.673304,-0.147781,0.967008,0.000027,-0.383793,-5.285149,3.103987,-3.721227,0.579196,-2.538961,1.378811,-0.130677,1.198057,-2.124557,7.820215
-4.198850,2.405659,3.246021,-1.775789,2.882077,2.755000,4.023298,0.653426,0.317936,3.562748,-3.843836,0.168937,2.782441,-2.661927,1.050859,-0.230905,1.209756,0.002749,-0.589723,-4.634270,2.936134,-2.913494,0.186065,-2.166757,1.134932,-0.050497,1.025522,-1.599899,6.748849
-2.545327,1.886997,2.554357,-1.158237,2.086179,2.738157,2.924556,0.490956,0.379936,2.703581,-2.385871,0.103068,1.884847,-2.189958,-0.194032,-0.397153,1.695253,0.008193,-1.001582,-3.332512,2.600428,-1.298027,-0.600197,-1.422349,0.647176,0.109863,0.680451,-0.550583,4.606118
-1.326879,1.159897,2.152016,-0.649334,1.469330,2.261281,1.599883,0.316595,0.205095,1.491046,-1.991507,-0.557989,0.560184,-0.698451,-0.328712,-0.129091,1.507972,-0.000484,-0.963401,-3.145634,2.187480,-0.904613,-0.074131,-0.901951,-0.487827,0.127426,0.752615,-0.408752,3.602019
-0.717655,0.796347,1.950846,-0.394883,1.160906,2.022843,0.937546,0.229414,0.117675,0.884778,-1.794325,-0.888517,-0.102147,0.047302,-0.396053,0.004941,1.414332,-0.004823,-0.944310,-3.052195,1.981006,-0.707906,0.188901,-0.641752,-1.055329,0.136208,0.788697,-0.337837,3.099970
1.204923,0.345563,-2.798263,-1.045983,0.514931,-4.810199,-0.426754,-0.796925,-0.652225,0.145397,-1.836861,5.168190,-14.022309,-0.706738,0.440656,1.511158,9.245671,-0.003397,-0.484761,2.900754,15.682946,0.629037,-4.006941,0.310493,-0.787423,-0.131458,1.185429,0.848869,2.891420
0.758172,-0.395596,-3.118720,-0.671198,0.372153,-4.954739,-0.762319,-0.707773,-0.274602,-0.026393,-1.190034,4.618088,-16.556290,0.139644,0.415646,2.081832,10.816191,0.010489,-0.470473,3.637154,16.667763,0.031407,1.455534,-0.646953,-0.447079,-0.275363,0.650277,0.245801,2.191913
-0.135330,-1.877916,-3.759634,0.078372,0.086597,-5.243819,-1.433448,-0.529469,0.480642,-0.369973,0.103621,3.517883,-21.624251,1.832408,0.365625,3.223180,13.957230,0.038263,-0.441898,5.109953,18.637396,-1.163853,12.380486,-2.561844,0.233609,-0.563173,-0.420029,-0.960335,0.792898
1.042017,-1.644222,-7.662956,-0.431373,-0.052160,-3.347930,-1.088367,-0.885725,0.269800,0.057902,0.275377,5.415972,-12.426995,0.793990,0.396770,-3.183543,11.101212,0.017840,-0.323424,7.053659,11.338677,-1.175315,4.801394,-1.277836,1.820893,-0.115108,-0.197238,-1.106234,0.386694
1.630690,-1.527375,-9.614616,-0.686245,-0.121539,-2.399986,-0.915827,-1.063853,0.164378,0.271840,0.361256,6.365016,-7.828367,0.274782,0.412342,-6.386905,9.673203,0.007628,-0.264187,8.025512,7.689317,-1.181046,1.011848,-0.635832,2.614535,0.108925,-0.085843,-1.179183,0.183593
2.064468,-1.967895,-3.489482,-0.416546,-0.224127,-1.320739,-0.510302,-0.976050,0.006955,0.547335,0.560507,-0.255942,-1.615409,0.191632,0.376189,-2.157605,2.565061,0.005300,-0.384114,1.431485,1.393772,-0.408614,-0.948798,-0.908529,2.322269,-0.187578,0.037566,-0.709281,0.361748
2.249013,-2.076482,-3.095660,-0.625063,-0.181690,-1.171122,-0.500552,-0.856554,-0.160908,0.511153,0.480259,-0.777560,-1.230212,-0.314380,0.436377,-1.845593,1.796415,0.011130,-0.365320,1.008923,1.073880,-0.355358,-1.105336,-0.783690,2.125516,-0.188074,0.008543,-0.609723,0.315434
2.618104,-2.293658,-2.308016,-1.042098,-0.096817,-0.871890,-0.481053,-0.617563,-0.496632,0.438788,0.319762,-1.820797,-0.459820,-1.326403,0.556752,-1.221569,0.259125,0.022790,-0.327731,0.163799,0.434096,-0.248846,-1.418412,-0.534014,1.732010,-0.189066,-0.049503,-0.410607,0.222808
